% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
14756 +2.406735346e+05 +2.406735346e+05 +2.402037846e+05 +2.402037846e+05 -1.4375e+00 -1.2700e+00 -6.1642e-01 -1.3969e+00 -4.4615e+00 +2.7604e+00 +5.8352e-01 -4.0047e+00 +4.2148e+00 +2.7675e+00 +9.8597e-01 -1.2434e+00 +2.8159e+00 -3.9662e+00 -2.5508e+00 +2.4298e+00 -2.8281e+00 -3.6589e+00 -7.8293e-01 -4.4600e+00
25016 +1.455201947e+05 +1.455201947e+05 +1.450504447e+05 +1.450504447e+05 -1.4375e+00 -1.2700e+00 -6.1642e-01 -1.3969e+00 -4.4615e+00 +2.7604e+00 +5.8352e-01 -4.0047e+00 +4.2148e+00 +2.7675e+00 +9.8597e-01 -1.2434e+00 +2.8159e+00 -3.9662e+00 +3.2783e-01 +2.4298e+00 -2.8281e+00 -3.6589e+00 -7.8293e-01 -4.4600e+00
42873 +9.466536872e+04 +9.466536872e+04 +9.419561872e+04 +9.419561872e+04 +9.3285e-01 -1.1864e+00 +4.0130e+00 +1.8687e+00 -3.0805e+00 +3.7817e+00 +2.4471e+00 -2.8443e+00 +6.1727e-01 +3.0324e+00 +6.8001e-01 +1.6826e+00 +2.3448e+00 -2.9490e+00 +1.9116e+00 +1.4560e-01 -4.1908e-01 -1.5838e+00 +1.8209e+00 -1.7579e+00
59803 +6.288103333e+04 +6.288103333e+04 +6.241128333e+04 +6.241128333e+04 +3.1727e+00 -1.4428e+00 +2.5713e+00 +3.4271e+00 -8.7040e-01 +9.9594e-01 +1.6853e+00 -4.9219e+00 +2.4183e+00 +3.1475e+00 -2.4592e+00 +6.3982e-01 +4.1048e+00 -9.6459e-01 +3.6474e+00 -3.1161e+00 +7.4924e-02 +1.1884e+00 +5.3894e-01 -2.4304e+00
76310 +3.072596087e+04 +3.072596087e+04 +3.025621087e+04 +3.025621087e+04 +7.7353e-01 -1.1864e+00 +4.0130e+00 +1.8681e+00 -3.0805e+00 +3.7817e+00 +2.4471e+00 -2.8443e+00 +6.1727e-01 +3.6574e+00 +6.8001e-01 +2.1970e+00 +2.0177e+00 -1.3267e+00 +1.9116e+00 -1.3388e+00 -4.1908e-01 -1.1159e+00 +1.0935e+00 -1.5819e+00
78866 +1.775814329e+04 +1.775814329e+04 +1.728839329e+04 +1.728839329e+04 +7.5400e-01 -1.1864e+00 +4.0130e+00 +2.7140e+00 -3.0780e+00 +3.7817e+00 +2.4471e+00 -2.8443e+00 +6.1727e-01 +3.0324e+00 +6.8001e-01 +2.1958e+00 +2.3644e+00 -4.4897e-01 +1.9116e+00 -1.3388e+00 -4.1908e-01 -1.3429e+00 +6.2878e-01 -2.1562e+00
86316 +1.433069830e+04 +1.433069830e+04 +1.386094830e+04 +1.386094830e+04 +9.2309e-01 -1.1864e+00 +4.0130e+00 +2.7335e+00 -3.0805e+00 +3.8599e+00 +2.4471e+00 -2.8247e+00 +6.1727e-01 +3.0324e+00 +6.7879e-01 +2.1970e+00 +2.3644e+00 -4.4897e-01 +1.9116e+00 -1.3388e+00 -4.1908e-01 -1.3429e+00 +6.2878e-01 -2.1562e+00
159337 +9.925858309e+03 +9.925858309e+03 +9.456108309e+03 +9.456108309e+03 +9.2309e-01 -1.1763e+00 +4.0130e+00 +2.4937e+00 -3.0805e+00 +3.7719e+00 +1.8222e+00 -2.5709e+00 +6.2215e-01 +3.6580e+00 +6.8001e-01 +2.1970e+00 +2.0177e+00 -1.2877e+00 +1.9116e+00 -1.3388e+00 -3.2143e-01 -1.1171e+00 +1.0154e+00 -1.5819e+00
% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.321456109e+07 +1.321456109e+07 +1.321450615e+07 +1.321450615e+07 +1.3926e-01 -2.5753e+00 -4.9164e+00 -2.0366e+00 +4.8602e+00 -4.7743e+00 +4.4824e-01 +2.1272e+00 +2.1297e+00 -5.3697e-01 +3.4089e+00 -1.6337e-01 +9.2856e-01 +3.7565e+00 +1.0234e+00 -3.6665e+00 +2.6209e+00 -3.6711e+00 +7.5864e-01 -3.6632e+00
5 +9.727437164e+06 +9.727437164e+06 +9.727382224e+06 +9.727382224e+06 -3.5298e+00 -1.2649e+00 +4.0878e+00 +1.2812e+00 +4.7068e+00 -2.0774e+00 -1.0662e+00 +1.6548e+00 +2.8624e+00 -2.5688e+00 +2.4763e+00 -2.2205e+00 +1.7991e+00 -2.0869e+00 -1.4871e+00 -1.1602e+00 -3.1050e-01 +9.2328e-02 +3.9999e+00 +1.4576e+00
9 +5.388608636e+06 +5.388608636e+06 +5.388553696e+06 +5.388553696e+06 -2.3890e+00 +1.1666e+00 -1.5541e+00 +2.4111e+00 -1.5735e+00 +3.2980e+00 +1.1675e+00 -1.4846e+00 -1.3786e+00 -4.9503e+00 -2.6159e+00 +6.3180e-01 +1.9307e+00 +2.0543e-01 +1.5358e+00 +3.2183e+00 -2.5913e+00 +3.6913e+00 +1.8918e-01 -2.1200e+00
11 +3.058862754e+06 +3.058862754e+06 +3.058807814e+06 +3.058807814e+06 -1.2341e+00 -3.0707e+00 -4.8835e+00 -4.4180e+00 +2.1519e+00 -2.7179e+00 +3.1268e+00 -3.0925e+00 -2.9832e+00 -1.0838e+00 -1.8327e+00 +7.9712e-01 +2.0477e+00 +8.9649e-01 -2.3213e+00 +2.2813e+00 +1.3122e+00 -3.8803e+00 +2.2519e-01 +4.5029e+00
175 +2.492964215e+06 +2.492964215e+06 +2.492909275e+06 +2.492909275e+06 +7.8591e-02 +2.8336e+00 -1.0061e+00 -1.4872e+00 +3.6589e+00 -2.7356e+00 +3.7611e+00 -4.1347e+00 -2.9322e+00 +1.9392e+00 +1.3757e+00 +4.7514e+00 +1.5131e+00 -3.1988e+00 -1.1022e+00 -2.8290e-01 +2.5832e+00 +3.1302e+00 +4.8318e+00 -2.2392e+00
800 +1.338259655e+06 +1.338259655e+06 +1.338204715e+06 +1.338204715e+06 -5.2541e-01 -1.3107e+00 -4.8585e+00 +2.2992e+00 +1.6238e+00 +1.9893e+00 +3.4104e+00 -3.2775e-01 -1.4000e+00 -1.7353e+00 +7.5645e-01 +7.4101e-01 -4.4956e+00 -1.2400e+00 -2.5170e+00 -6.6949e-01 +3.2180e+00 -1.0008e+00 -3.6199e+00 -4.1863e-02
3215 +9.477134190e+05 +9.477134190e+05 +9.476584790e+05 +9.476584790e+05 +8.0192e-01 -1.6921e+00 +2.9614e-01 -2.8550e+00 +1.3315e+00 -2.8828e+00 +2.6982e+00 -1.2331e-01 -3.0447e+00 +1.9078e+00 +3.7948e+00 +7.2826e-01 -1.7850e+00 -3.1494e+00 +2.5998e+00 +7.6328e-01 +1.3889e+00 +3.2662e+00 +3.6610e+00 +4.6967e+00
8761 +5.172544512e+05 +5.172544512e+05 +5.171995112e+05 +5.171995112e+05 -1.2964e+00 +1.1056e+00 -4.1202e+00 -4.4993e+00 +3.6705e+00 +4.0129e+00 -4.2722e+00 +1.9975e+00 +2.9421e-01 -2.3765e+00 +1.2665e+00 -1.8490e+00 +1.6972e+00 -3.5035e+00 +1.3465e+00 -1.8270e+00 +4.3071e+00 +1.9483e+00 +3.8384e+00 +3.4852e+00
14360 +3.774028790e+05 +3.774028790e+05 +3.773479390e+05 +3.773479390e+05 -3.2811e+00 -2.3498e+00 -3.8919e+00 +4.6449e+00 +4.4909e-02 -3.1986e+00 +3.2881e+00 -4.8085e+00 -4.0801e-01 +3.2001e+00 +4.1580e+00 +2.4603e+00 -2.0954e-01 -2.3753e+00 -8.1770e-01 -2.3589e+00 +3.7763e+00 -7.5386e-01 -8.9368e-01 +2.0645e+00
34040 +2.114513866e+05 +2.114513866e+05 +2.113964466e+05 +2.113964466e+05 -4.7602e+00 -2.0118e+00 -1.2442e+00 +3.1166e+00 +4.0694e+00 +1.2964e-01 +4.0840e+00 -3.5482e+00 -2.4071e+00 -2.2882e+00 +2.2629e+00 +1.5158e+00 +2.2953e+00 -5.5829e-02 +4.8517e+00 +8.5284e-01 +9.5830e-01 +8.5478e-01 +4.5139e+00 +8.1784e-01
39039 +9.091969155e+04 +9.091969155e+04 +9.086475155e+04 +9.086475155e+04 -3.0170e+00 -3.8793e+00 -1.2442e+00 +3.1166e+00 +4.0694e+00 +1.4917e-01 +4.0840e+00 -3.5482e+00 -2.3875e+00 -2.1107e+00 +2.2629e+00 +1.5182e+00 +2.2953e+00 -9.3236e-01 +1.7774e+00 +3.8191e+00 +1.3831e-01 +4.1364e-01 +4.6965e+00 +2.5442e+00
98732 +5.414341980e+04 +5.414341980e+04 +5.408847980e+04 +5.408847980e+04 -3.7964e+00 +7.9307e-01 -4.1202e+00 +1.1309e+00 +1.8721e+00 +4.0129e+00 -3.0222e+00 +1.9975e+00 +3.9429e-01 -1.5790e+00 +1.0031e+00 -2.3303e+00 +1.0863e+00 -3.5542e+00 +1.4848e+00 +7.1750e-01 +4.8302e+00 +2.1964e+00 +2.5884e+00 +2.0495e+00
118899 +3.727643865e+04 +3.727643865e+04 +3.722149865e+04 +3.722149865e+04 -3.7964e+00 +7.9307e-01 -4.1202e+00 +1.1309e+00 +1.8715e+00 +4.0227e+00 -3.0222e+00 +1.9975e+00 +3.9429e-01 -1.5790e+00 +1.0031e+00 -2.6317e+00 +1.6874e+00 -3.5542e+00 +1.3467e+00 +1.6886e+00 +4.8833e+00 +2.1964e+00 +2.5884e+00 +2.0495e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.200056467e+07 +3.200056467e+07 +3.200062380e+07 +3.200062380e+07 +8.4252e-01 -3.3965e+00 -3.7143e+00 -1.8219e+00 +4.4481e+00 +2.0509e+00 -1.7005e+00 -4.1739e+00 +4.6185e+00 +2.3581e+00 -1.1740e+00 -2.7945e+00 +4.6590e-02 +4.5614e+00 -3.7044e+00 -8.1920e-01 -4.8519e+00 -2.6574e+00 +2.3818e-01 +3.1726e+00
2 +5.954924543e+06 +5.954924543e+06 +5.954983673e+06 +5.954983673e+06 -1.3220e+00 -3.3232e+00 -2.9654e+00 +9.0794e-01 +4.1147e+00 +4.1603e+00 -3.4219e+00 -2.2880e-01 +2.8642e+00 -1.8892e+00 +1.8293e+00 +3.1163e+00 +5.4248e-01 -1.6908e+00 -5.2229e-01 +2.1201e+00 +1.1509e+00 -8.1393e-01 -2.6294e+00 -4.9477e+00
41 +3.410616936e+06 +3.410616936e+06 +3.410676066e+06 +3.410676066e+06 +1.3005e+00 +3.2040e-01 -1.2064e+00 +2.8527e+00 -8.1157e-01 -1.3716e+00 +1.8901e+00 -2.3594e+00 +1.0292e+00 +4.6985e+00 +2.0608e+00 -1.3841e+00 -3.8164e+00 -1.0388e+00 -4.0803e+00 -3.8047e+00 -4.1679e+00 -2.9896e-01 -4.6699e+00 +1.3936e+00
134 +2.127645134e+06 +2.127645134e+06 +2.127704264e+06 +2.127704264e+06 -1.4753e+00 -1.8475e+00 -1.4368e+00 +1.7474e+00 +4.2101e+00 +5.9941e-01 +2.4705e+00 -3.7401e+00 -3.5812e+00 -3.5058e+00 +3.7444e+00 -4.5037e+00 -3.4148e+00 +3.7822e+00 +2.3083e+00 -1.4475e-01 +7.6981e-01 +2.4859e+00 -2.6790e+00 +4.5320e+00
1650 +1.355220217e+06 +1.355220217e+06 +1.355279347e+06 +1.355279347e+06 +1.4812e+00 -3.0229e+00 -1.5331e-02 -2.2827e+00 -1.5290e+00 -3.9915e+00 -3.8458e+00 -2.6752e+00 -4.8872e+00 +2.0262e+00 +2.7302e+00 -3.1049e-01 +4.3858e+00 -2.3992e+00 -4.3383e+00 +4.6779e+00 +4.8340e+00 +2.5961e+00 -4.3560e+00 +1.9050e+00
3119 +9.357005446e+05 +9.357005446e+05 +9.357596746e+05 +9.357596746e+05 -3.5574e+00 +1.6236e+00 -1.6632e+00 -9.9629e-01 +2.8017e+00 -1.5819e+00 +7.2591e-01 +4.3250e-01 -3.8301e+00 -5.3097e-01 +3.1234e+00 -4.1882e+00 -3.7381e+00 -3.4295e+00 +1.2868e+00 -2.6835e+00 -4.4058e+00 +4.0755e+00 -2.3358e+00 +3.0112e+00
10011 +6.236034004e+05 +6.236034004e+05 +6.236625304e+05 +6.236625304e+05 -1.6777e-01 +1.8624e+00 -9.0679e-01 -4.1774e-01 -1.7821e+00 +4.0739e-01 -8.9797e-01 -3.6313e+00 -8.3108e-01 +2.8225e+00 +3.0457e+00 -1.5494e+00 +3.8436e+00 +2.1286e+00 +1.0215e+00 -2.3836e+00 +2.6140e+00 +1.7973e+00 +4.8499e-01 -1.3923e+00
11928 +3.825054231e+05 +3.825054231e+05 +3.825645531e+05 +3.825645531e+05 -1.6777e-01 +1.8624e+00 -9.0679e-01 -4.1774e-01 -8.2863e-01 -3.7551e+00 +3.9655e-01 +3.0290e+00 -1.3626e+00 -9.3722e-01 +3.4780e-01 +1.1052e+00 -2.9593e-01 +2.1286e+00 +1.0215e+00 -2.3836e+00 +2.6140e+00 +1.7973e+00 +4.8499e-01 -1.3923e+00
27515 +2.412087967e+05 +2.412087967e+05 +2.412679267e+05 +2.412679267e+05 +1.5177e-01 -2.0331e-02 +3.4766e+00 +1.0080e-01 -1.9375e+00 -3.7414e+00 -3.3911e+00 +1.2141e+00 -2.4995e+00 -9.3141e-01 +3.8571e+00 -7.0085e-01 -3.0001e+00 +2.6290e+00 -3.0130e+00 +3.0065e+00 +3.8769e+00 -2.9758e+00 +2.4337e+00 -1.8435e+00
38319 +1.517241727e+05 +1.517241727e+05 +1.517833027e+05 +1.517833027e+05 -9.3881e-01 -6.6790e-01 -1.5334e+00 +7.6345e-01 -3.6615e+00 +5.6075e-01 -1.0876e+00 +7.6287e-02 +2.5288e-01 -5.9434e-01 +1.4418e+00 -2.5703e+00 +2.7987e+00 -2.4525e-01 -3.4194e+00 -3.8809e+00 +2.7772e+00 +3.7520e+00 +3.1142e+00 +2.0157e+00
53329 +9.906071775e+04 +9.906071775e+04 +9.911984775e+04 +9.911984775e+04 -1.6777e-01 +3.3243e-01 +2.1488e+00 +1.5296e-01 +1.7550e+00 -4.7822e+00 -2.7812e-01 +2.1724e+00 -2.1774e+00 -1.9140e+00 +4.0605e+00 -3.2415e+00 -4.7735e+00 -1.1349e+00 +1.9295e+00 -1.2802e+00 +4.2274e-01 -1.8194e+00 -6.2227e-01 -1.3923e+00
76316 +5.789641480e+04 +5.789641480e+04 +5.795554480e+04 +5.795554480e+04 +8.7552e-01 +1.9722e-01 +4.1558e+00 -1.5970e+00 -2.1915e-01 -4.1835e+00 -4.0413e+00 +1.6783e+00 -1.3626e+00 +3.2956e-01 +4.8710e+00 +1.8737e+00 -1.2197e-01 +1.1678e+00 -6.6243e-01 +3.6208e+00 +3.3168e+00 +1.3222e-01 -8.8068e-01 -7.5980e-01
94229 +3.497862724e+04 +3.497862724e+04 +3.503775724e+04 +3.503775724e+04 +8.7552e-01 +8.2222e-01 +4.1656e+00 -2.2220e+00 -5.3165e-01 -4.3397e+00 -4.0357e+00 +1.6783e+00 -1.3626e+00 +3.2956e-01 +4.8710e+00 +1.7956e+00 -1.2197e-01 +1.1678e+00 -6.6243e-01 +3.6208e+00 +3.3168e+00 +5.1180e-02 -8.8068e-01 -7.5980e-01
116770 +2.392836480e+04 +2.392836480e+04 +2.398749480e+04 +2.398749480e+04 +8.7544e-01 +8.2237e-01 +3.8629e+00 -1.5970e+00 -1.1567e+00 -4.1835e+00 -4.0413e+00 +1.6783e+00 -1.3626e+00 +3.2956e-01 +4.8710e+00 +1.8737e+00 -1.2136e-01 +1.1281e+00 -6.6365e-01 +3.6208e+00 +3.3071e+00 +3.2596e-01 -6.2227e-01 -2.1234e-01
163284 +1.489560287e+04 +1.489560287e+04 +1.495473287e+04 +1.495473287e+04 +8.7551e-01 +8.2481e-01 +3.8629e+00 -1.5970e+00 -8.4415e-01 -3.8710e+00 -4.0413e+00 +2.0143e+00 -1.3626e+00 +3.1980e-01 +4.8686e+00 +1.8741e+00 -1.2136e-01 +1.1678e+00 -3.7426e-02 +3.6208e+00 +3.3095e+00 -7.7191e-01 -2.9079e-01 -7.5976e-01
318538 +9.995791818e+03 +9.995791818e+03 +1.005492182e+04 +1.005492182e+04 +9.3411e-01 +8.9058e-01 +3.7567e+00 -1.5751e+00 -8.4415e-01 -3.7928e+00 -3.8473e+00 +2.0246e+00 -1.3431e+00 +3.2956e-01 +4.8515e+00 +1.7858e+00 -4.3845e-02 +1.2459e+00 -8.1292e-03 +3.2887e+00 +3.4072e+00 -7.7160e-01 -2.9079e-01 -7.5400e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.165168514e+06 +6.165168514e+06 +6.164676984e+06 +6.164676984e+06 +1.4034e+00 +1.9916e+00 -4.6636e+00 -2.9424e+00 -3.5988e+00 -1.8981e+00 -3.6697e+00 +3.4815e+00 +1.4642e+00 +3.4786e+00 -2.3969e+00 +9.4980e-01 -1.8097e+00 -2.6769e+00 +4.1848e+00 -3.0726e+00 -2.7148e+00 -1.4860e+00 -1.9004e-01 +4.2656e+00
3 +3.301762530e+06 +3.301762530e+06 +3.301271000e+06 +3.301271000e+06 -1.4517e+00 +1.9665e+00 +2.8083e+00 -1.9841e+00 -1.0938e+00 -1.7957e+00 +4.0238e+00 +4.2814e+00 +4.0533e+00 +1.1161e+00 +1.4236e+00 +3.6032e+00 -2.2115e+00 +2.5704e+00 -4.1743e+00 -2.8439e+00 -1.0491e-01 -2.0140e+00 -9.2626e-01 +4.5432e+00
21 +1.381775646e+06 +1.381775646e+06 +1.381284116e+06 +1.381284116e+06 -2.5569e+00 +5.8747e-01 -3.3033e-01 +6.4622e-02 +3.9260e-01 -9.4566e-01 +3.8440e+00 -1.0744e+00 -5.3461e-01 -1.0539e+00 +4.8698e+00 +3.2394e+00 -3.1009e+00 +2.8390e+00 -1.4154e+00 +3.2057e+00 -9.8019e-01 +1.8781e+00 -3.8131e-01 -4.8963e-01
334 +7.355667409e+05 +7.355667409e+05 +7.350752109e+05 +7.350752109e+05 -4.9047e+00 +4.6674e+00 +2.3312e+00 +4.4166e+00 +3.3175e-01 -3.5402e-01 +4.5199e+00 -4.4990e+00 +3.3002e+00 -3.6549e+00 -1.1752e+00 -2.5029e+00 +1.2770e+00 +2.6240e+00 -4.4350e+00 -3.3108e+00 -7.0535e-01 -3.1102e+00 +4.8822e+00 +4.6496e+00
5665 +4.888216519e+05 +4.888216519e+05 +4.883301219e+05 +4.883301219e+05 +4.1745e+00 -2.0169e+00 -2.9181e+00 +3.3193e-01 -2.4546e+00 +2.8801e+00 +2.6854e+00 -1.3201e+00 -3.2125e+00 +2.2868e+00 +2.5511e-01 +3.6913e+00 -2.5609e+00 -4.1788e+00 +2.8186e+00 -4.9117e+00 +1.7230e+00 -1.8684e+00 +1.9768e+00 +2.6518e+00
8743 +2.646855711e+05 +2.646855711e+05 +2.641940411e+05 +2.641940411e+05 -1.6056e+00 -3.3612e+00 -3.6087e+00 +4.9245e+00 +3.4964e+00 -4.7948e+00 +3.2393e+00 +3.0519e+00 -3.0012e-01 -2.1828e+00 +3.9168e+00 -1.1040e+00 +1.3210e+00 +4.3717e+00 -1.8483e+00 +2.6788e+00 +4.1472e+00 +2.1537e+00 -1.9671e+00 -3.7338e+00
14634 +2.356497987e+05 +2.356497987e+05 +2.351582687e+05 +2.351582687e+05 -2.0986e+00 +4.5886e+00 -3.0734e-01 -3.1596e+00 -1.5530e+00 +6.2600e-01 -9.4155e-02 -3.4484e-01 -2.7203e+00 -3.5635e+00 +1.1680e+00 +1.0164e+00 -5.5945e-01 -2.3191e+00 -3.6588e+00 -2.0237e+00 -3.1198e+00 +1.3967e+00 +7.8825e-02 +1.9990e+00
31139 +1.502029233e+05 +1.502029233e+05 +1.497113933e+05 +1.497113933e+05 -1.5937e+00 -3.2018e+00 +3.1344e-01 +5.6026e-01 +1.6578e-01 +1.5063e+00 +1.6228e+00 +1.0554e+00 -3.2628e+00 +2.9690e+00 +1.1340e+00 +2.6225e+00 -3.5254e+00 +2.4364e+00 +2.0344e+00 -3.4548e+00 +4.5135e+00 +1.7711e-01 +1.3336e+00 +1.9990e+00
45058 +7.891698582e+04 +7.891698582e+04 +7.842545582e+04 +7.842545582e+04 +8.8787e-02 +1.0970e+00 +1.0916e+00 +2.2528e+00 +4.1790e+00 +1.8477e+00 +3.7695e+00 -4.1213e+00 +2.3369e+00 +2.8665e+00 +3.4118e+00 +1.0348e+00 -3.2000e-01 +1.7625e+00 -3.2462e+00 -1.2453e+00 -2.4513e+00 +6.6273e-01 +2.4754e+00 +1.6361e+00
70330 +5.489446428e+04 +5.489446428e+04 +5.440293428e+04 +5.440293428e+04 +2.5848e+00 -1.3159e+00 +2.1693e-02 +3.6535e+00 -1.5274e-01 +1.0595e+00 -4.8201e-01 -1.0744e+00 -5.3461e-01 -1.0539e+00 +4.2964e+00 -2.8300e+00 -1.0751e+00 -2.0841e+00 +6.5053e-01 -2.7642e+00 -3.7148e-01 +1.7709e-01 +1.3336e+00 +1.6795e+00
128195 +3.917671181e+04 +3.917671181e+04 +3.868518181e+04 +3.868518181e+04 +1.0832e-01 +1.0970e+00 +1.0916e+00 +2.2515e+00 +4.1790e+00 +1.8477e+00 +3.7694e+00 -4.1225e+00 +1.6924e+00 +2.8665e+00 +4.6618e+00 +1.0163e+00 -3.2003e-01 +1.7624e+00 -3.2462e+00 +5.6553e-02 -3.1198e+00 +1.0859e+00 +9.2356e-01 -1.9253e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.343561100e+07 +3.343561100e+07 +3.343544080e+07 +3.343544080e+07 -5.4966e-03 -3.0424e+00 -1.9250e+00 -2.1665e+00 +1.7332e+00 +2.9527e+00 +3.8804e+00 -3.5245e+00 -1.8579e+00 -4.7834e+00 +4.6382e+00 +3.5518e+00 -5.3209e-01 -2.5154e+00 +1.5836e+00 -7.3272e-01 +2.7045e+00 +4.7360e+00 +2.7796e+00 -2.5916e+00
2 +5.446401979e+06 +5.446401979e+06 +5.446231779e+06 +5.446231779e+06 +4.2823e+00 +3.1803e+00 -2.5916e+00 +1.0565e+00 -1.6416e+00 -1.4779e+00 -5.8084e-01 +2.6463e+00 +3.1378e-01 +3.8166e+00 -4.6512e+00 +1.2091e+00 -3.3834e+00 -3.1598e+00 -5.3538e-01 +4.0978e+00 -6.4359e-01 -1.0979e+00 -1.1494e+00 -1.0976e-01
105 +2.868724470e+06 +2.868724470e+06 +2.868554270e+06 +2.868554270e+06 -7.1065e-01 -3.6680e+00 -1.1325e+00 +3.5974e+00 +2.0749e+00 -3.1501e+00 -2.9953e+00 +2.4378e+00 -2.1361e+00 +2.8290e+00 -4.7463e+00 +3.2603e+00 +3.2792e+00 +2.2763e+00 -4.1979e+00 -2.7476e+00 +3.2365e+00 -2.8574e+00 -1.9276e+00 +2.1802e+00
114 +1.472174188e+06 +1.472174188e+06 +1.472003988e+06 +1.472003988e+06 +2.9183e+00 -4.0264e+00 +5.1793e-01 -2.1851e+00 +3.6724e+00 -4.1031e+00 +1.6259e+00 -1.7897e-01 -1.1044e+00 -2.3575e+00 -4.1474e+00 -2.9267e+00 +8.5989e-01 -2.7510e-01 +4.9044e+00 -2.9671e+00 -3.2175e+00 +1.6690e+00 -1.5131e+00 +6.9061e-01
180 +5.786263500e+05 +5.786263500e+05 +5.784561500e+05 +5.784561500e+05 +2.8094e+00 -1.4096e+00 +2.5239e+00 +6.4013e-01 +4.6980e+00 -3.0225e+00 +4.1391e-01 +4.8558e+00 -3.7641e+00 -8.6848e-01 -1.9405e+00 -4.4884e+00 +2.9822e+00 -3.8229e+00 +2.1855e+00 -3.6248e+00 -2.3656e+00 +4.4852e+00 -7.3247e-01 +3.1827e-02
14360 +3.305724138e+05 +3.305724138e+05 +3.304022138e+05 +3.304022138e+05 -3.8807e+00 +1.3768e+00 -1.3034e+00 +3.3960e+00 +3.3808e+00 +1.2358e+00 -2.6417e+00 +3.4521e+00 +8.2571e-01 +2.6057e-01 +5.9232e-01 +4.5370e-01 -2.4741e+00 -1.1615e+00 -2.1129e+00 -4.4273e+00 -4.6570e-01 -2.1464e-01 -3.6023e+00 +1.0423e+00
29056 +1.925029812e+05 +1.925029812e+05 +1.923327812e+05 +1.923327812e+05 -2.4718e+00 +1.7879e+00 -5.7520e-02 +2.7217e+00 +3.4816e+00 -2.3188e+00 -2.1644e+00 +4.8444e+00 -3.5495e+00 +4.7377e+00 +1.8234e+00 +2.5231e+00 +1.8021e-01 +2.2427e+00 -2.2900e+00 +2.1330e-01 -7.6949e-01 -1.2837e+00 +1.6323e+00 +8.0774e-01
31854 +1.012470297e+05 +1.012470297e+05 +1.010768297e+05 +1.010768297e+05 -2.7746e+00 -2.2287e+00 -1.3002e+00 +2.1353e-01 +2.6853e+00 -3.0754e+00 -2.5701e+00 +4.2851e+00 -3.1481e+00 +4.3691e+00 +2.6936e+00 +1.0429e+00 -3.5359e+00 -1.3136e+00 -4.2719e+00 -9.4950e-01 -7.6779e-01 +4.8021e+00 +1.4363e+00 +4.0250e-01
36622 +5.357894188e+04 +5.357894188e+04 +5.340874188e+04 +5.340874188e+04 -2.7746e+00 -2.2287e+00 -1.3002e+00 +2.1353e-01 +2.6853e+00 -3.0754e+00 -2.5701e+00 +4.2851e+00 -3.1481e+00 +4.3691e+00 +2.6936e+00 +1.0429e+00 -3.5359e+00 -1.3234e+00 -4.2719e+00 -9.4950e-01 -7.6779e-01 +4.8021e+00 +1.4363e+00 -3.5747e-01
58655 +3.973692875e+04 +3.973692875e+04 +3.956672875e+04 +3.956672875e+04 -2.7746e+00 -2.2287e+00 -1.3002e+00 +2.1353e-01 +2.6853e+00 -3.0754e+00 -2.5701e+00 +4.2851e+00 -3.1481e+00 +4.3301e+00 +2.6936e+00 +1.0429e+00 -3.4578e+00 -1.3142e+00 -4.2719e+00 +2.1330e-01 -7.6779e-01 +4.8021e+00 +1.4265e+00 +4.0617e-01
65185 +1.767394168e+04 +1.767394168e+04 +1.750374168e+04 +1.750374168e+04 -2.7795e+00 -2.2287e+00 -1.3002e+00 +1.1934e-01 +2.8983e+00 -2.7085e+00 -2.5101e+00 +3.1084e+00 -4.4134e+00 +3.9631e+00 +1.8865e+00 +1.0819e+00 -3.5359e+00 -1.4236e+00 -4.2719e+00 -5.7803e-01 -7.6779e-01 +4.8018e+00 +1.4363e+00 +3.9761e-01
77407 +1.167214035e+04 +1.167214035e+04 +1.150194035e+04 +1.150194035e+04 -3.4330e+00 -1.6184e+00 -2.6705e+00 +1.3674e+00 +2.5831e+00 -1.8508e+00 -2.5100e+00 +3.1084e+00 -3.1529e+00 +3.8770e+00 +1.5628e+00 +1.0429e+00 -3.5750e+00 -1.3136e+00 -4.2719e+00 -6.5653e-01 -3.9419e-01 +4.7972e+00 +1.4363e+00 +4.0739e-01
100601 +9.173097043e+03 +9.173097043e+03 +9.002897043e+03 +9.002897043e+03 -3.4330e+00 -1.6380e+00 -2.6705e+00 +1.3674e+00 +2.5843e+00 -1.8508e+00 -2.5101e+00 +3.1083e+00 -3.1529e+00 +3.8770e+00 +1.5628e+00 +1.0429e+00 -3.6727e+00 -1.3234e+00 -4.2722e+00 -3.2450e-01 -3.9419e-01 +4.7237e+00 +1.4363e+00 +4.0739e-01
