% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
568538 +5.529443570e-11 +5.529443570e-11 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6401e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
597261 +3.289812867e-11 +3.289812867e-11 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6402e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
597861 +1.841726771e-11 +1.841726771e-11 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6402e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
626260 +1.482192147e-11 +1.482192147e-11 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6399e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
636860 +8.625988812e-12 +8.625988812e-12 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
673994 +5.726974450e-12 +5.726974450e-12 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
674994 +3.851141628e-12 +3.851141628e-12 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6401e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
675994 +1.350031198e-12 +1.350031198e-12 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
724074 +9.379164112e-13 +9.379164112e-13 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
733274 +4.831690603e-13 +4.831690603e-13 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
733474 +3.836930773e-13 +3.836930773e-13 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
753959 +1.989519660e-13 +1.989519660e-13 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
772656 +1.563194019e-13 +1.563194019e-13 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
801295 +8.526512829e-14 +8.526512829e-14 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
801895 +5.684341886e-14 +5.684341886e-14 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
839433 +2.842170943e-14 +2.842170943e-14 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
850833 +1.421085472e-14 +1.421085472e-14 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
951770 +0.000000000e+00 +0.000000000e+00 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6400e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.990344881e+02 +2.990344881e+02 +6.935144881e+02 +3.944800000e+02 -4.4347e+00 -1.7502e+00 +4.6574e+00 -1.9555e+00 +5.0505e-02 +3.4122e+00 -6.6197e-01 +1.2793e-01 -4.1683e+00 -4.4956e+00 +1.9411e+00 -2.4581e+00 +1.0940e+00 -1.0733e-01 +4.3193e-01 -4.9529e+00 -3.4069e+00 +5.9395e-01 -2.7045e+00 +7.6187e-01
386 +7.016610495e+01 +7.016610495e+01 +4.646461050e+02 +3.944800000e+02 -3.1218e+00 -3.6777e+00 -1.3073e+00 +4.8488e+00 +2.6729e-02 -2.2982e+00 +4.6543e+00 +5.4217e-01 +3.1918e+00 -3.8246e+00 +2.6008e+00 +9.8082e-01 +2.6479e+00 +2.9493e+00 +1.9297e+00 +3.1610e+00 -9.3451e-01 -5.7747e-01 +1.2923e+00 +1.1728e+00
575 +4.797476971e+01 +4.797476971e+01 +4.424547697e+02 +3.944800000e+02 -3.1218e+00 -3.6777e+00 -1.3073e+00 +4.8488e+00 +2.6729e-02 -2.2982e+00 +4.6543e+00 +5.4217e-01 +9.3018e-01 -1.7078e+00 -1.2017e+00 +2.4089e+00 +6.5554e-01 +4.7977e+00 -1.8001e+00 +6.0672e-01 -9.3451e-01 -5.7747e-01 +1.2923e+00 +1.1728e+00
936 +2.377554821e+01 +2.377554821e+01 +4.182555482e+02 +3.944800000e+02 -3.1218e+00 -3.6777e+00 -1.3073e+00 +4.8488e+00 +2.6729e-02 -2.2982e+00 +4.6543e+00 +5.4217e-01 -1.1164e+00 -3.8499e+00 +3.2438e+00 +9.8082e-01 +2.6479e+00 +2.2168e+00 -3.4715e+00 +3.1610e+00 -9.3451e-01 -5.7747e-01 +1.2923e+00 +1.1728e+00
1124 +1.467335047e+01 +1.467335047e+01 +4.091533505e+02 +3.944800000e+02 -3.1218e+00 -3.6777e+00 -3.3666e+00 +3.4610e+00 +1.3078e+00 -3.3609e+00 +4.2992e+00 -1.4896e+00 -1.1164e+00 -3.8499e+00 +2.6008e+00 +9.8082e-01 +2.6479e+00 +2.2168e+00 -3.4715e+00 +3.1610e+00 -9.3451e-01 -5.7747e-01 +9.3001e-01 +3.0469e-02
1686 +8.473500439e+00 +8.473500439e+00 +4.029535004e+02 +3.944800000e+02 -3.7750e+00 -3.6777e+00 -3.3666e+00 +3.4610e+00 +1.3078e+00 -3.3609e+00 +4.2992e+00 -1.4896e+00 -1.1164e+00 -3.8246e+00 +2.6008e+00 +1.8752e+00 +2.6479e+00 +3.2267e+00 -3.3653e+00 +3.1610e+00 -1.6504e+00 -5.7747e-01 +9.3001e-01 +1.1728e+00
2406 +5.549121214e+00 +5.549121214e+00 +4.000291212e+02 +3.944800000e+02 -3.7750e+00 -3.6777e+00 -3.3666e+00 +3.4610e+00 +1.3078e+00 -3.3609e+00 +3.9774e+00 -1.4896e+00 -1.1164e+00 -3.8246e+00 +1.7741e+00 +1.1518e+00 +2.4204e+00 +3.2267e+00 -3.3653e+00 +3.1610e+00 -2.3259e+00 -5.7747e-01 +9.3001e-01 +1.1728e+00
2778 +3.605980192e+00 +3.605980192e+00 +3.980859802e+02 +3.944800000e+02 -3.7750e+00 -3.6777e+00 -3.3666e+00 +3.4610e+00 +1.3078e+00 -3.3609e+00 +3.2496e+00 -7.1713e-01 -1.1164e+00 -3.8246e+00 +1.7741e+00 +9.8082e-01 +1.9507e+00 +2.9493e+00 -3.9232e+00 +3.1610e+00 -2.3259e+00 -5.7747e-01 +3.9094e-01 +1.1728e+00
3331 +2.353612301e+00 +2.353612301e+00 +3.968336123e+02 +3.944800000e+02 -3.7750e+00 -3.1530e+00 -3.3666e+00 +3.4610e+00 +8.4286e-01 -3.3609e+00 +3.4463e+00 -6.0712e-01 -1.1164e+00 -3.8246e+00 +1.7741e+00 +1.1518e+00 +1.9507e+00 +3.2267e+00 -3.9232e+00 +3.1610e+00 -2.3259e+00 -5.7747e-01 +3.9094e-01 +1.1728e+00
3895 +1.551747897e+00 +1.551747897e+00 +3.960317479e+02 +3.944800000e+02 -3.7750e+00 -3.1530e+00 -3.3666e+00 +3.4610e+00 +8.4286e-01 -3.3609e+00 +3.4463e+00 -6.0712e-01 -1.1164e+00 -3.8246e+00 +1.7741e+00 +1.1518e+00 +1.9507e+00 +3.5483e+00 -3.9232e+00 +3.1610e+00 -2.3259e+00 -1.0616e+00 +3.9094e-01 +1.1728e+00
4824 +8.975587940e-01 +8.975587940e-01 +3.953775588e+02 +3.944800000e+02 -3.9216e+00 -3.1530e+00 -3.3666e+00 +3.4610e+00 +8.4286e-01 -2.7629e+00 +3.4463e+00 -6.0712e-01 -1.1164e+00 -3.8246e+00 +1.7741e+00 +1.1518e+00 +1.6065e+00 +3.5483e+00 -3.9232e+00 +3.1610e+00 -2.6482e+00 -1.0616e+00 +2.9925e-01 +1.1728e+00
5203 +6.215033262e-01 +6.215033262e-01 +3.951015033e+02 +3.944800000e+02 -3.7750e+00 -3.1530e+00 -3.4723e+00 +3.8161e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -1.1164e+00 -3.8246e+00 +1.7741e+00 +1.1518e+00 +1.6065e+00 +3.5483e+00 -3.9232e+00 +3.1610e+00 -2.6482e+00 -1.0616e+00 +2.9925e-01 +1.1728e+00
5942 +3.241447565e-01 +3.241447565e-01 +3.948041448e+02 +3.944800000e+02 -3.7750e+00 -3.1530e+00 -3.7889e+00 +3.8161e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -7.9962e-01 -3.8246e+00 +1.9191e+00 +1.1518e+00 +1.6065e+00 +3.5483e+00 -3.9232e+00 +3.1610e+00 -2.6482e+00 -1.2581e+00 +1.8942e-01 +1.1728e+00
6303 +2.456062329e-01 +2.456062329e-01 +3.947256062e+02 +3.944800000e+02 -3.7750e+00 -3.0080e+00 -3.7889e+00 +3.8161e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -7.9962e-01 -3.8246e+00 +1.7741e+00 +1.1518e+00 +1.6065e+00 +3.6817e+00 -3.9232e+00 +3.1610e+00 -2.6482e+00 -1.2581e+00 +1.8942e-01 +1.1728e+00
7422 +1.498722531e-01 +1.498722531e-01 +3.946298723e+02 +3.944800000e+02 -3.9216e+00 -2.8724e+00 -3.7889e+00 +3.8161e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -7.9962e-01 -3.8246e+00 +1.9191e+00 +1.1518e+00 +1.6065e+00 +3.6817e+00 -3.9232e+00 +2.9043e+00 -2.6482e+00 -1.2581e+00 +1.8942e-01 +1.2751e+00
7976 +9.703228087e-02 +9.703228087e-02 +3.945770323e+02 +3.944800000e+02 -3.9216e+00 -2.8724e+00 -3.7889e+00 +3.8161e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -7.9962e-01 -3.8246e+00 +1.9191e+00 +1.1518e+00 +1.6065e+00 +3.6817e+00 -3.9232e+00 +2.9520e+00 -2.7863e+00 -1.2581e+00 +1.8942e-01 +1.2751e+00
8894 +6.257572525e-02 +6.257572525e-02 +3.945425757e+02 +3.944800000e+02 -3.9216e+00 -2.8724e+00 -3.7889e+00 +3.8918e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -7.9962e-01 -3.8246e+00 +1.9191e+00 +1.1518e+00 +1.6065e+00 +3.6817e+00 -3.9232e+00 +2.9520e+00 -2.8786e+00 -1.4521e+00 +1.8942e-01 +1.2751e+00
18749 +3.479375697e-02 +3.479375697e-02 +3.945147938e+02 +3.944800000e+02 -3.8678e+00 -2.8389e+00 -3.8072e+00 +3.8466e+00 +8.2579e-01 -2.8571e+00 +3.4530e+00 -5.1391e-01 -9.1226e-01 -3.7433e+00 +1.9217e+00 +1.2193e+00 +1.5607e+00 +3.8145e+00 -3.8066e+00 +2.9615e+00 -2.9760e+00 -1.3838e+00 +1.0731e-01 +1.2131e+00
28249 +2.461609016e-02 +2.461609016e-02 +3.945046161e+02 +3.944800000e+02 -3.8457e+00 -2.8351e+00 -3.8134e+00 +3.8643e+00 +8.2527e-01 -2.9074e+00 +3.3916e+00 -6.4388e-01 -8.6325e-01 -3.6963e+00 +1.9869e+00 +1.3071e+00 +1.5545e+00 +3.7660e+00 -3.8313e+00 +2.9552e+00 -2.9150e+00 -1.4184e+00 +1.1955e-01 +1.2738e+00
33464 +1.381503489e-02 +1.381503489e-02 +3.944938150e+02 +3.944800000e+02 -3.9216e+00 -2.8724e+00 -3.7889e+00 +3.8918e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -9.4633e-01 -3.7391e+00 +1.9191e+00 +1.2194e+00 +1.5940e+00 +3.7694e+00 -3.7900e+00 +2.9520e+00 -2.8786e+00 -1.4521e+00 +1.2036e-01 +1.2751e+00
34187 +8.323308297e-03 +8.323308297e-03 +3.944883233e+02 +3.944800000e+02 -3.9216e+00 -2.8724e+00 -3.7889e+00 +3.8918e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -9.2607e-01 -3.7391e+00 +1.9191e+00 +1.2194e+00 +1.5940e+00 +3.7694e+00 -3.8313e+00 +2.9520e+00 -2.8786e+00 -1.4183e+00 +1.2036e-01 +1.2751e+00
36354 +6.029484774e-03 +6.029484774e-03 +3.944860295e+02 +3.944800000e+02 -3.9214e+00 -2.9007e+00 -3.8051e+00 +3.8918e+00 +8.4286e-01 -2.9054e+00 +3.4463e+00 -6.0712e-01 -9.2607e-01 -3.7391e+00 +1.9191e+00 +1.3099e+00 +1.5665e+00 +3.7694e+00 -3.7999e+00 +2.9520e+00 -2.8786e+00 -1.4160e+00 +1.0582e-01 +1.2751e+00
57041 +2.509810515e-03 +2.509810515e-03 +3.944825098e+02 +3.944800000e+02 -3.8974e+00 -2.8855e+00 -3.8106e+00 +3.9100e+00 +8.6017e-01 -2.8981e+00 +3.4476e+00 -5.8245e-01 -8.7847e-01 -3.7407e+00 +1.9131e+00 +1.2480e+00 +1.5610e+00 +3.7711e+00 -3.8302e+00 +2.9472e+00 -2.9131e+00 -1.3971e+00 +9.9542e-02 +1.2654e+00
57641 +1.256418749e-03 +1.256418749e-03 +3.944812564e+02 +3.944800000e+02 -3.9073e+00 -2.8842e+00 -3.8102e+00 +3.9029e+00 +8.6074e-01 -2.8949e+00 +3.4470e+00 -5.8316e-01 -8.7742e-01 -3.7401e+00 +1.9109e+00 +1.2582e+00 +1.5770e+00 +3.7634e+00 -3.8241e+00 +2.9601e+00 -2.9147e+00 -1.3917e+00 +9.9508e-02 +1.2736e+00
58241 +9.997982489e-04 +9.997982489e-04 +3.944809998e+02 +3.944800000e+02 -3.9080e+00 -2.8964e+00 -3.8113e+00 +3.8929e+00 +8.4829e-01 -2.8902e+00 +3.4453e+00 -5.8748e-01 -8.8032e-01 -3.7449e+00 +1.9086e+00 +1.2698e+00 +1.5754e+00 +3.7756e+00 -3.8200e+00 +2.9645e+00 -2.9044e+00 -1.3935e+00 +1.0089e-01 +1.2834e+00
97772 +5.954833122e-04 +5.954833122e-04 +3.944805955e+02 +3.944800000e+02 -3.9038e+00 -2.8897e+00 -3.8120e+00 +3.8981e+00 +8.5872e-01 -2.9118e+00 +3.4498e+00 -5.9932e-01 -8.8147e-01 -3.7439e+00 +1.9058e+00 +1.2709e+00 +1.5734e+00 +3.7727e+00 -3.8248e+00 +2.9621e+00 -2.8986e+00 -1.3933e+00 +9.9222e-02 +1.2773e+00
103972 +3.340189604e-04 +3.340189604e-04 +3.944803340e+02 +3.944800000e+02 -3.9046e+00 -2.8879e+00 -3.8129e+00 +3.8984e+00 +8.5733e-01 -2.9110e+00 +3.4475e+00 -5.9820e-01 -8.8080e-01 -3.7313e+00 +1.9071e+00 +1.2678e+00 +1.5742e+00 +3.7729e+00 -3.8148e+00 +2.9607e+00 -2.8984e+00 -1.3930e+00 +9.9246e-02 +1.2847e+00
105572 +1.874081257e-04 +1.874081257e-04 +3.944801874e+02 +3.944800000e+02 -3.8934e+00 -2.8881e+00 -3.7993e+00 +3.9090e+00 +8.5561e-01 -2.9051e+00 +3.4478e+00 -5.9816e-01 -8.7913e-01 -3.7309e+00 +1.9081e+00 +1.2755e+00 +1.5748e+00 +3.7692e+00 -3.8123e+00 +2.9616e+00 -2.9014e+00 -1.3924e+00 +9.9275e-02 +1.2864e+00
106772 +1.292060235e-04 +1.292060235e-04 +3.944801292e+02 +3.944800000e+02 -3.8990e+00 -2.8882e+00 -3.8083e+00 +3.9010e+00 +8.6353e-01 -2.9071e+00 +3.4449e+00 -6.0054e-01 -8.8201e-01 -3.7330e+00 +1.9080e+00 +1.2749e+00 +1.5753e+00 +3.7675e+00 -3.8176e+00 +2.9610e+00 -2.9007e+00 -1.3922e+00 +1.0254e-01 +1.2838e+00
136155 +9.477014078e-05 +9.477014078e-05 +3.944800948e+02 +3.944800000e+02 -3.9021e+00 -2.8888e+00 -3.8045e+00 +3.9066e+00 +8.6137e-01 -2.9030e+00 +3.4455e+00 -6.0009e-01 -8.7872e-01 -3.7386e+00 +1.9062e+00 +1.2673e+00 +1.5696e+00 +3.7717e+00 -3.8153e+00 +2.9626e+00 -2.8970e+00 -1.3902e+00 +1.0544e-01 +1.2834e+00
165033 +5.564906718e-05 +5.564906718e-05 +3.944800556e+02 +3.944800000e+02 -3.9013e+00 -2.8879e+00 -3.8027e+00 +3.9062e+00 +8.6179e-01 -2.9022e+00 +3.4476e+00 -5.9989e-01 -8.8061e-01 -3.7386e+00 +1.9107e+00 +1.2685e+00 +1.5685e+00 +3.7741e+00 -3.8174e+00 +2.9594e+00 -2.8985e+00 -1.3927e+00 +1.0251e-01 +1.2835e+00
165833 +3.910111047e-05 +3.910111047e-05 +3.944800391e+02 +3.944800000e+02 -3.9011e+00 -2.8882e+00 -3.8030e+00 +3.9069e+00 +8.6256e-01 -2.9025e+00 +3.4472e+00 -5.9978e-01 -8.8276e-01 -3.7339e+00 +1.9108e+00 +1.2685e+00 +1.5714e+00 +3.7716e+00 -3.8169e+00 +2.9608e+00 -2.8983e+00 -1.3931e+00 +1.0546e-01 +1.2832e+00
166833 +2.026449329e-05 +2.026449329e-05 +3.944800203e+02 +3.944800000e+02 -3.8993e+00 -2.8888e+00 -3.8034e+00 +3.9067e+00 +8.6058e-01 -2.9027e+00 +3.4451e+00 -5.9906e-01 -8.8328e-01 -3.7355e+00 +1.9096e+00 +1.2707e+00 +1.5698e+00 +3.7715e+00 -3.8162e+00 +2.9616e+00 -2.8972e+00 -1.3923e+00 +1.0235e-01 +1.2821e+00
194828 +1.258995695e-05 +1.258995695e-05 +3.944800126e+02 +3.944800000e+02 -3.8981e+00 -2.8908e+00 -3.8029e+00 +3.9051e+00 +8.5770e-01 -2.9056e+00 +3.4452e+00 -5.9924e-01 -8.8218e-01 -3.7355e+00 +1.9099e+00 +1.2704e+00 +1.5719e+00 +3.7703e+00 -3.8156e+00 +2.9593e+00 -2.8986e+00 -1.3921e+00 +1.0473e-01 +1.2833e+00
195428 +9.284879752e-06 +9.284879752e-06 +3.944800093e+02 +3.944800000e+02 -3.8981e+00 -2.8906e+00 -3.8030e+00 +3.9051e+00 +8.5773e-01 -2.9056e+00 +3.4452e+00 -5.9924e-01 -8.8219e-01 -3.7354e+00 +1.9099e+00 +1.2704e+00 +1.5719e+00 +3.7703e+00 -3.8157e+00 +2.9593e+00 -2.8986e+00 -1.3925e+00 +1.0467e-01 +1.2836e+00
215145 +6.291557725e-06 +6.291557725e-06 +3.944800063e+02 +3.944800000e+02 -3.8977e+00 -2.8903e+00 -3.8020e+00 +3.9068e+00 +8.5953e-01 -2.9045e+00 +3.4460e+00 -6.0096e-01 -8.8188e-01 -3.7349e+00 +1.9083e+00 +1.2708e+00 +1.5707e+00 +3.7722e+00 -3.8161e+00 +2.9606e+00 -2.8976e+00 -1.3923e+00 +1.0366e-01 +1.2830e+00
224945 +3.840060003e-06 +3.840060003e-06 +3.944800038e+02 +3.944800000e+02 -3.8977e+00 -2.8904e+00 -3.8018e+00 +3.9056e+00 +8.5949e-01 -2.9048e+00 +3.4449e+00 -6.0009e-01 -8.8159e-01 -3.7351e+00 +1.9105e+00 +1.2706e+00 +1.5711e+00 +3.7714e+00 -3.8168e+00 +2.9605e+00 -2.8981e+00 -1.3936e+00 +1.0351e-01 +1.2824e+00
263124 +2.102801261e-06 +2.102801261e-06 +3.944800021e+02 +3.944800000e+02 -3.8981e+00 -2.8904e+00 -3.8029e+00 +3.9058e+00 +8.5908e-01 -2.9049e+00 +3.4452e+00 -6.0016e-01 -8.8236e-01 -3.7354e+00 +1.9096e+00 +1.2708e+00 +1.5713e+00 +3.7718e+00 -3.8161e+00 +2.9598e+00 -2.8973e+00 -1.3926e+00 +1.0321e-01 +1.2823e+00
264124 +1.375257170e-06 +1.375257170e-06 +3.944800014e+02 +3.944800000e+02 -3.8985e+00 -2.8905e+00 -3.8025e+00 +3.9058e+00 +8.5916e-01 -2.9052e+00 +3.4451e+00 -5.9982e-01 -8.8240e-01 -3.7350e+00 +1.9096e+00 +1.2703e+00 +1.5713e+00 +3.7720e+00 -3.8163e+00 +2.9598e+00 -2.8975e+00 -1.3931e+00 +1.0365e-01 +1.2823e+00
264724 +8.971653074e-07 +8.971653074e-07 +3.944800009e+02 +3.944800000e+02 -3.8982e+00 -2.8905e+00 -3.8024e+00 +3.9057e+00 +8.5927e-01 -2.9053e+00 +3.4445e+00 -6.0000e-01 -8.8229e-01 -3.7350e+00 +1.9096e+00 +1.2703e+00 +1.5712e+00 +3.7715e+00 -3.8164e+00 +2.9599e+00 -2.8971e+00 -1.3930e+00 +1.0379e-01 +1.2821e+00
293363 +5.610259564e-07 +5.610259564e-07 +3.944800006e+02 +3.944800000e+02 -3.8984e+00 -2.8903e+00 -3.8025e+00 +3.9058e+00 +8.5948e-01 -2.9049e+00 +3.4450e+00 -5.9992e-01 -8.8242e-01 -3.7353e+00 +1.9094e+00 +1.2705e+00 +1.5711e+00 +3.7712e+00 -3.8161e+00 +2.9601e+00 -2.8977e+00 -1.3925e+00 +1.0354e-01 +1.2824e+00
319990 +3.947574783e-07 +3.947574783e-07 +3.944800004e+02 +3.944800000e+02 -3.8984e+00 -2.8905e+00 -3.8025e+00 +3.9058e+00 +8.5920e-01 -2.9051e+00 +3.4449e+00 -6.0011e-01 -8.8222e-01 -3.7353e+00 +1.9094e+00 +1.2703e+00 +1.5712e+00 +3.7710e+00 -3.8159e+00 +2.9601e+00 -2.8973e+00 -1.3930e+00 +1.0381e-01 +1.2825e+00
321590 +2.089163900e-07 +2.089163900e-07 +3.944800002e+02 +3.944800000e+02 -3.8981e+00 -2.8904e+00 -3.8024e+00 +3.9057e+00 +8.5913e-01 -2.9051e+00 +3.4449e+00 -6.0012e-01 -8.8237e-01 -3.7352e+00 +1.9097e+00 +1.2703e+00 +1.5713e+00 +3.7712e+00 -3.8161e+00 +2.9598e+00 -2.8978e+00 -1.3928e+00 +1.0400e-01 +1.2824e+00
321790 +1.501940687e-07 +1.501940687e-07 +3.944800002e+02 +3.944800000e+02 -3.8983e+00 -2.8904e+00 -3.8023e+00 +3.9056e+00 +8.5915e-01 -2.9050e+00 +3.4449e+00 -6.0008e-01 -8.8238e-01 -3.7353e+00 +1.9096e+00 +1.2703e+00 +1.5713e+00 +3.7711e+00 -3.8162e+00 +2.9599e+00 -2.8977e+00 -1.3929e+00 +1.0393e-01 +1.2824e+00
